,日期,上证50,用友网络,紫金矿业,中国平安,中国建筑,海通证券,中国中免,新华保险,中国石化,浦发银行,恒生电子,通威股份,山西汾酒,上汽集团,航发动力,伊利股份,长城汽车,保利发展,恒瑞医药,隆基股份,兴业银行,中国人寿,中国太保,国泰君安,工商银行,中国联通,长江电力,贵州茅台,兆易创新,海尔智家,中金公司,万华化学,华泰证券,三一重工,中信证券,海天味业,工业富联,中远海控,中信建投,中国电信,片仔癀,中国神华,山东黄金,闻泰科技,招商银行,药明康德,海螺水泥,中国石油,韦尔股份,农业银行,复星医药
64,2020/12/08,3499.06,46.29,8.91,88.05,5.17,13.24,208.03,62.10,4.10,9.98,98.15,29.20,265.10,24.36,46.99,40.68,25.89,16.46,90.07,72.54,20.26,41.81,37.67,18.44,5.12,4.79,19.83,1850.00,213.50,26.97,61.01,82.99,19.14,31.48,30.01,183.50,14.14,9.66,42.79,4.28,227.97,18.40,24.03,107.75,44.26,110.90,53.44,4.21,218.00,3.22,53.53
65,2020/12/09,3468.53,44.84,8.71,87.87,5.15,12.96,202.33,60.69,4.07,9.91,102.47,28.44,271.90,23.68,44.90,40.24,25.15,16.29,88.24,73.37,20.45,41.75,37.40,18.05,5.10,4.75,20.09,1840.00,207.26,26.31,60.92,82.60,18.68,30.81,29.29,184.10,13.82,9.39,41.85,4.28,238.57,18.60,23.70,104.92,44.24,108.82,52.93,4.18,217.13,3.23,55.07
66,2020/12/10,3459.03,44.63,8.55,87.68,5.14,12.75,207.80,59.68,4.06,9.82,102.59,30.90,279.58,23.76,45.05,39.43,24.40,16.21,89.00,74.10,20.28,40.53,37.35,18.01,5.06,4.70,19.95,1832.90,209.90,26.20,61.57,82.12,18.59,30.85,29.16,190.21,13.43,9.37,43.00,4.28,245.87,18.54,23.48,104.59,44.28,109.66,52.91,4.19,232.41,3.23,54.84
67,2020/12/11,3427.86,43.78,8.43,86.10,5.10,12.57,206.00,59.08,4.12,9.70,100.00,30.75,292.00,23.80,44.15,39.04,24.93,15.98,89.50,72.80,20.12,39.78,36.77,17.79,5.08,4.67,20.01,1820.00,200.50,26.30,59.62,81.82,18.33,31.50,28.75,186.20,13.47,8.88,43.49,4.29,241.00,18.63,23.53,108.50,42.68,109.00,52.45,4.22,232.75,3.22,57.02
68,2020/12/14,3467.77,44.20,8.51,87.69,5.09,12.54,213.60,59.62,4.06,9.75,102.35,31.37,295.61,24.37,45.75,40.06,26.68,16.21,90.11,75.77,20.53,39.02,37.37,17.78,5.05,4.66,19.77,1829.00,205.59,25.90,59.68,80.26,18.28,31.31,28.84,194.23,13.54,8.87,42.71,4.28,248.00,17.45,23.83,107.20,44.37,113.20,52.02,4.19,235.80,3.22,56.23
69,2020/12/15,3468.83,43.52,8.33,86.30,5.08,12.51,218.38,58.42,4.03,9.71,101.29,31.78,295.00,24.30,45.57,40.40,27.46,16.02,97.02,76.31,20.08,38.52,36.87,17.77,5.01,4.64,19.53,1816.01,204.90,26.01,60.50,84.09,18.35,31.53,28.81,196.91,13.56,9.28,42.29,4.32,246.50,17.66,23.75,105.84,44.35,115.90,53.16,4.15,228.50,3.19,54.74
70,2020/12/16,3485.40,44.99,8.38,86.84,5.10,12.49,220.36,59.56,4.04,9.65,100.29,32.29,300.00,23.83,45.85,40.49,27.15,16.10,97.01,76.00,20.42,39.03,37.61,17.69,5.00,4.62,19.76,1840.00,203.01,26.78,63.12,86.35,18.23,32.33,28.61,199.71,13.53,9.42,41.46,4.33,252.01,17.74,23.91,100.99,44.06,118.11,52.70,4.15,228.20,3.18,56.78
71,2020/12/17,3539.54,44.72,8.83,88.98,5.12,12.75,225.49,60.28,4.09,9.77,101.19,32.06,324.36,24.36,44.02,41.31,26.34,16.16,105.18,74.81,20.77,39.81,38.18,18.02,5.03,4.65,19.82,1865.51,205.31,27.33,63.13,85.95,18.51,32.37,29.22,196.00,13.58,10.12,42.16,4.33,250.84,18.13,23.94,100.10,44.05,123.00,52.90,4.22,228.90,3.18,56.62
72,2020/12/18,3507.97,44.81,9.19,87.79,5.14,12.72,217.25,59.30,4.10,9.76,101.40,33.64,330.34,24.67,43.77,40.70,28.97,16.05,105.66,77.65,20.46,38.91,37.43,17.92,5.00,4.69,19.75,1845.00,201.90,27.66,62.57,87.10,18.20,31.56,28.81,189.04,13.65,10.07,41.38,4.34,246.07,19.07,24.45,97.48,43.10,121.80,53.17,4.26,233.00,3.17,55.91
73,2020/12/21,3522.26,46.14,9.39,87.05,5.07,12.74,229.13,60.20,4.07,9.75,100.00,35.69,321.25,24.77,46.73,41.50,31.20,15.91,107.86,85.42,20.14,39.09,37.59,17.92,5.00,4.64,19.58,1842.50,200.19,26.60,62.78,88.82,18.21,31.00,29.03,194.30,13.65,10.36,41.53,4.42,246.13,18.80,23.51,98.98,42.89,123.43,52.79,4.25,227.12,3.17,56.36
74,2020/12/22,3470.90,42.25,8.75,84.15,5.02,12.47,236.95,57.85,3.98,9.61,95.80,34.63,327.86,23.23,45.88,40.96,30.30,15.94,106.20,87.90,19.81,37.38,35.81,17.22,4.94,4.54,19.15,1881.00,193.50,26.42,62.19,85.98,17.62,31.30,28.01,193.00,13.27,9.75,40.45,4.44,245.30,17.80,23.38,97.02,41.91,124.70,51.53,4.14,212.76,3.15,57.73
75,2020/12/23,3494.59,42.50,8.77,84.85,5.00,12.58,246.88,58.29,3.99,9.55,98.32,38.09,326.10,24.35,50.47,41.57,33.33,15.65,106.00,92.20,19.82,37.40,36.12,17.28,4.96,4.51,19.05,1841.65,194.49,27.44,60.05,86.96,17.78,32.52,28.20,195.44,13.58,10.20,40.70,4.40,244.82,17.95,23.31,97.79,42.32,125.45,51.25,4.14,218.95,3.14,57.88
76,2020/12/24,3489.27,40.06,8.91,84.20,4.97,12.59,252.20,57.69,3.99,9.55,91.86,38.22,318.61,23.92,50.45,40.51,32.47,15.60,108.80,90.60,20.17,37.25,36.31,17.10,4.96,4.45,18.98,1830.34,189.00,28.40,59.65,88.60,17.66,32.68,28.06,195.43,13.38,10.44,40.09,4.34,246.61,18.02,23.41,96.17,42.57,126.20,51.38,4.16,230.02,3.14,57.48
77,2020/12/25,3512.49,41.00,9.27,83.20,5.00,12.65,259.00,56.90,4.00,9.58,94.01,40.58,327.51,23.40,51.93,40.00,33.42,15.72,115.01,93.45,20.21,37.52,35.40,17.24,4.97,4.49,19.32,1830.00,183.13,28.43,59.29,91.21,17.64,33.71,28.02,201.00,13.40,11.48,40.02,4.35,250.00,18.47,23.66,95.30,42.72,131.50,51.14,4.17,220.00,3.15,55.69
78,2020/12/28,3523.84,40.74,9.44,84.62,4.95,12.54,257.60,57.18,3.99,9.57,93.00,40.54,358.30,25.74,53.00,41.89,35.31,15.66,111.00,92.15,20.49,37.40,36.25,17.03,4.97,4.50,19.13,1873.00,184.25,28.98,59.49,88.00,17.39,33.95,27.98,196.63,13.27,11.99,39.29,4.36,249.99,18.55,23.40,93.00,43.04,128.85,50.19,4.14,223.89,3.14,53.11
79,2020/12/29,3517.35,42.76,9.10,85.50,4.95,12.46,255.15,57.27,4.02,9.53,94.18,36.95,360.00,23.82,51.32,41.87,33.99,15.76,108.28,88.40,20.63,37.71,36.26,17.05,4.98,4.49,18.98,1867.00,193.81,27.97,57.80,89.35,17.40,33.47,28.15,197.39,13.51,12.05,39.55,4.35,244.00,18.05,23.44,95.30,42.83,129.25,51.48,4.13,221.70,3.14,51.58
80,2020/12/30,3574.13,42.15,9.27,85.88,4.94,12.49,263.12,56.88,4.01,9.50,101.25,37.95,363.88,24.41,54.30,43.96,37.18,15.60,112.70,90.74,20.90,37.38,36.22,17.14,4.96,4.45,19.03,1933.00,195.22,28.10,58.20,91.22,17.51,34.45,28.50,199.97,13.67,11.64,40.65,4.42,255.10,18.03,23.62,98.10,43.05,131.21,51.34,4.13,227.38,3.13,51.79
81,2020/12/31,3640.64,43.87,9.29,86.98,4.97,12.86,282.45,57.97,4.03,9.68,104.90,38.44,375.29,24.44,59.35,44.37,37.81,15.82,111.46,92.20,20.87,38.39,38.40,17.53,4.99,4.46,19.16,1998.00,197.50,29.21,56.92,91.04,18.01,34.98,29.40,200.54,13.69,12.21,42.00,4.43,267.51,18.01,24.17,99.00,43.95,134.72,51.62,4.15,231.10,3.14,53.99
82,2021/01/04,3643.36,45.71,10.04,85.18,4.91,12.96,292.25,56.49,4.03,9.69,106.17,41.65,373.63,23.55,65.29,47.36,38.11,15.29,111.20,100.10,19.65,37.83,38.35,17.61,5.01,4.33,18.90,1997.00,198.62,30.01,57.64,94.12,18.04,34.80,29.18,200.52,13.80,13.43,41.90,4.36,279.98,17.99,24.73,100.20,43.17,137.11,52.28,4.19,230.05,3.13,52.97
83,2021/01/05,3683.36,46.60,10.21,84.27,4.88,12.88,293.02,54.90,4.02,9.68,109.61,42.50,385.65,22.71,67.30,50.93,38.29,15.10,113.23,104.87,18.86,37.49,37.90,17.70,4.97,4.29,18.89,2059.45,208.90,31.78,54.40,97.62,18.08,36.55,29.14,201.26,13.95,13.85,41.78,4.35,296.38,17.65,24.36,107.11,42.18,141.99,51.81,4.18,253.06,3.13,52.60
84,2021/01/06,3736.65,46.29,10.50,85.74,4.95,12.89,288.00,55.16,4.11,9.82,103.19,42.40,395.00,22.97,68.50,50.56,37.62,15.23,113.72,107.00,19.73,38.99,38.17,17.69,4.97,4.39,19.21,2100.00,203.72,31.65,55.12,98.42,18.26,36.96,29.62,206.62,13.87,13.80,43.82,4.31,294.45,17.95,24.64,106.71,44.15,143.74,55.88,4.25,264.00,3.13,53.81
85,2021/01/07,3808.07,43.77,11.18,86.26,4.92,12.86,311.00,55.41,4.12,9.81,98.16,44.06,423.69,23.23,75.34,51.69,41.38,15.06,115.00,113.55,20.10,39.34,39.27,17.75,5.00,4.28,19.23,2140.00,200.55,32.68,51.28,106.99,18.31,40.39,29.75,214.58,13.73,14.31,44.36,4.32,299.91,18.26,24.26,108.85,45.90,145.95,54.93,4.25,269.36,3.14,52.24
86,2021/01/08,3788.32,43.11,11.35,86.10,4.96,12.93,291.00,55.09,4.19,9.83,99.51,42.10,411.99,25.55,74.22,49.27,42.50,15.19,113.22,110.40,20.32,39.03,39.00,17.68,5.00,4.30,19.34,2090.00,202.56,33.00,47.99,109.00,18.42,40.37,30.06,214.25,14.24,15.29,43.59,4.32,296.59,18.63,23.39,106.00,46.60,146.21,56.45,4.29,266.00,3.14,52.37
87,2021/01/11,3776.53,43.90,10.67,84.03,4.87,12.65,298.40,54.42,4.06,9.69,97.07,39.32,388.80,26.43,69.55,48.64,46.12,15.04,111.30,106.15,20.51,37.75,39.26,17.28,4.99,4.39,19.10,2099.73,204.19,32.67,48.04,108.67,18.14,41.88,29.28,207.00,14.36,15.84,42.42,4.31,294.18,18.06,23.50,112.04,48.42,147.50,56.51,4.22,276.24,3.15,50.13
88,2021/01/12,3906.12,45.09,10.90,87.82,4.94,13.39,319.10,56.61,4.15,9.78,101.00,40.41,398.76,26.16,74.80,49.67,48.77,15.17,114.10,109.95,20.85,40.81,40.25,18.04,5.02,4.45,19.16,2160.90,206.14,35.20,49.15,113.01,19.54,45.70,32.03,211.26,14.57,15.51,45.08,4.31,300.00,18.22,23.34,112.77,49.70,149.96,56.94,4.31,289.19,3.15,51.01
89,2021/01/13,3873.23,43.72,10.68,87.54,5.09,13.01,299.99,55.02,4.22,9.84,95.00,39.35,397.00,25.05,77.90,48.59,49.81,15.45,112.57,108.18,21.10,40.07,39.20,17.70,5.06,4.63,19.42,2164.00,215.13,35.13,49.52,113.69,19.18,44.20,30.95,213.00,15.18,17.06,43.40,4.33,312.50,18.81,22.78,115.38,49.40,142.68,57.30,4.36,286.47,3.16,50.13
90,2021/01/14,3811.22,47.60,10.43,85.27,5.14,12.83,280.55,54.95,4.23,9.87,95.80,37.91,389.20,25.12,70.11,46.95,44.83,15.47,110.18,100.99,21.35,40.34,39.50,17.42,5.08,4.67,19.18,2134.00,219.42,33.85,47.10,109.65,18.96,41.30,30.20,214.98,15.67,15.35,42.48,4.38,293.20,18.62,22.88,121.40,49.05,141.95,56.19,4.33,281.71,3.18,49.10
91,2021/01/15,3817.93,42.84,10.56,86.90,5.03,12.84,280.01,55.92,4.24,9.92,95.59,38.50,371.61,25.70,66.90,46.65,43.51,15.52,109.83,102.35,22.71,41.41,41.08,17.42,5.15,4.63,19.20,2082.00,214.80,33.31,47.62,107.70,18.85,41.44,30.18,204.60,15.25,14.41,42.48,4.30,284.19,18.73,23.07,114.79,51.14,139.46,55.58,4.28,286.00,3.20,50.10
92,2021/01/18,3849.40,43.31,10.69,87.20,5.04,12.86,274.20,55.35,4.16,10.08,97.00,38.30,373.50,24.77,68.02,47.51,41.20,15.96,107.83,103.17,24.21,40.88,41.30,17.47,5.14,4.59,19.10,2063.00,224.63,34.96,47.80,109.80,19.04,41.65,30.35,203.43,15.88,15.64,42.36,4.29,286.51,18.92,23.14,125.60,51.92,143.60,55.18,4.25,314.60,3.19,50.29
93,2021/01/19,3808.69,45.59,10.28,86.80,5.06,12.79,268.15,56.80,4.17,10.16,97.50,37.19,358.00,23.69,66.80,46.14,39.96,16.10,104.95,102.50,23.88,40.93,42.20,17.55,5.20,4.54,19.40,2009.41,225.00,33.76,48.95,107.49,19.14,39.30,30.45,200.19,15.10,14.08,42.22,4.32,283.50,18.74,23.02,127.15,51.85,143.38,55.07,4.26,314.89,3.20,49.90
94,2021/01/20,3814.65,45.31,10.56,85.20,5.04,12.67,272.94,55.25,4.16,9.98,98.80,38.32,361.00,23.45,70.90,46.16,40.50,15.68,105.97,108.31,23.22,39.98,39.81,17.56,5.15,4.46,19.10,2040.63,225.50,33.25,48.70,109.95,19.12,39.85,31.10,200.81,15.14,14.04,41.47,4.31,293.20,18.81,23.06,128.70,51.72,154.17,54.00,4.27,321.00,3.18,50.02
95,2021/01/21,3850.06,47.29,10.97,84.44,5.02,12.66,272.00,54.80,4.16,9.97,101.99,41.80,378.00,23.73,73.08,46.25,40.85,15.32,108.15,114.02,23.41,39.59,39.65,17.69,5.13,4.43,19.13,2070.00,218.05,34.00,50.46,113.44,19.30,41.80,31.17,203.02,15.19,14.57,41.58,4.31,297.99,18.90,22.58,127.70,52.64,160.00,53.25,4.25,319.60,3.16,50.46
96,2021/01/22,3846.39,47.79,10.83,83.80,4.94,12.46,283.00,53.00,4.07,9.79,99.78,44.85,374.56,23.57,75.47,46.04,39.37,14.83,112.60,119.70,22.93,38.02,37.57,17.33,5.04,4.34,18.91,2079.95,209.68,34.15,50.67,116.49,18.85,41.30,30.33,202.99,14.75,15.40,40.39,4.30,299.55,18.66,22.04,126.50,51.64,176.00,52.28,4.18,322.50,3.14,51.74
97,2021/01/25,3898.15,51.10,11.05,84.88,4.90,12.31,308.00,53.20,4.02,9.72,95.86,44.30,391.09,23.05,74.65,48.83,43.31,14.63,111.45,116.77,22.91,38.66,38.49,17.19,5.05,4.28,18.90,2175.00,202.07,35.31,52.36,116.51,18.67,43.50,29.97,208.48,15.20,15.04,40.77,4.26,309.50,18.25,23.01,116.82,52.11,184.10,53.04,4.15,322.00,3.14,50.11
98,2021/01/26,3813.29,49.97,10.74,83.00,4.88,12.35,297.98,50.73,4.03,9.68,93.40,45.82,367.50,22.70,67.19,46.99,44.24,14.60,107.00,114.08,22.85,37.65,37.34,16.83,5.03,4.35,18.99,2141.89,195.71,33.20,51.05,117.00,17.95,41.47,28.78,204.75,14.82,14.10,39.99,4.27,297.05,18.04,22.23,116.82,51.40,172.56,51.93,4.16,301.14,3.13,50.13
99,2021/01/27,3818.27,49.64,10.42,83.04,4.89,12.26,297.00,50.83,4.03,9.73,95.66,50.40,363.00,23.37,65.18,46.21,42.21,14.37,106.62,123.00,23.45,37.75,38.05,16.84,5.07,4.32,19.16,2089.00,190.68,33.70,50.92,115.31,17.84,42.40,28.71,199.60,14.86,14.48,39.82,4.29,295.38,18.10,22.06,116.86,52.00,169.25,51.70,4.15,310.16,3.15,48.98
100,2021/01/28,3735.03,45.10,9.68,80.92,4.83,12.27,287.00,49.79,3.98,9.66,94.31,49.19,358.00,22.70,62.20,44.04,40.98,14.05,104.66,113.24,23.20,37.24,36.66,16.62,5.03,4.24,20.00,2088.00,186.30,32.00,50.99,111.37,17.70,40.36,28.50,199.29,14.21,13.03,40.78,4.26,288.53,17.76,22.21,109.92,51.61,165.00,50.80,4.13,290.10,3.14,46.41
101,2021/01/29,3713.25,43.09,9.60,79.08,4.81,12.26,294.00,48.33,3.95,9.96,97.13,46.00,374.42,21.94,59.59,44.20,41.92,13.81,103.76,107.55,23.10,36.15,34.69,16.38,5.09,4.19,19.68,2116.18,182.00,31.85,51.07,111.80,17.39,40.46,28.35,197.15,14.29,12.41,40.06,4.28,298.55,17.40,22.83,105.38,51.10,166.34,50.44,4.09,289.57,3.15,45.47
102,2021/02/01,3746.37,42.65,10.44,79.27,4.83,12.17,306.00,48.93,3.95,10.44,103.21,43.40,377.20,21.68,59.80,44.25,39.88,13.82,102.55,106.92,24.07,36.32,35.41,16.56,5.14,4.18,19.43,2109.32,184.36,31.80,49.00,121.07,17.43,41.72,28.30,195.08,13.90,12.08,40.03,4.27,306.07,16.98,22.30,99.00,52.40,171.30,50.50,4.08,287.54,3.17,46.89
103,2021/02/02,3771.47,42.19,10.80,78.18,4.82,12.21,331.01,48.46,3.94,10.22,107.83,45.56,403.00,22.65,60.99,44.98,43.87,14.00,106.00,109.01,23.59,35.96,36.40,16.43,5.09,4.19,19.51,2145.00,189.55,33.26,49.45,121.08,17.46,42.18,28.16,199.03,13.70,12.08,39.68,4.28,325.65,16.86,22.06,96.60,51.97,174.00,50.00,4.09,298.98,3.15,47.60
104,2021/02/03,3775.72,41.60,10.49,76.54,4.77,12.12,340.98,47.64,3.97,10.26,105.90,46.32,404.04,22.15,58.59,43.28,41.35,13.76,105.00,108.82,24.69,35.22,36.56,16.49,5.04,4.13,19.48,2189.91,182.00,32.80,51.13,123.19,17.39,43.44,27.97,196.00,13.27,12.29,38.88,4.20,325.63,16.77,21.25,97.15,53.05,178.78,49.68,4.09,292.00,3.14,46.65
105,2021/02/04,3801.62,39.58,10.15,79.62,4.69,11.93,328.94,47.94,3.99,10.28,103.50,45.00,391.56,21.66,57.33,43.73,40.04,13.38,102.80,110.74,24.77,33.99,37.28,16.16,5.07,4.03,19.52,2320.85,185.97,32.77,51.30,130.00,16.89,42.32,27.09,194.00,13.52,11.06,36.81,4.21,337.00,16.68,20.81,102.37,53.50,173.13,49.00,4.09,283.75,3.15,46.05
106,2021/02/05,3840.77,39.61,9.80,79.72,4.74,11.92,346.95,48.66,3.96,10.72,99.25,45.59,396.00,21.57,55.89,44.15,38.13,13.75,107.30,114.62,25.76,33.80,38.82,16.18,5.18,4.03,19.43,2313.00,175.70,33.68,50.74,123.75,16.83,41.58,27.02,192.51,13.21,10.49,35.18,4.15,344.50,16.35,21.18,100.32,54.74,176.22,50.19,4.09,285.10,3.19,47.42
107,2021/02/08,3890.47,39.56,10.59,78.57,4.77,11.83,357.99,47.20,3.99,10.72,102.25,46.68,395.00,21.72,57.65,45.72,40.25,13.95,106.28,112.20,26.75,32.41,38.88,16.19,5.16,4.06,19.50,2368.80,179.07,34.66,51.43,131.89,16.90,44.97,27.32,194.90,13.25,10.60,35.56,4.16,378.95,16.42,21.39,110.35,55.26,177.00,51.22,4.12,302.90,3.18,46.25
108,2021/02/09,3952.83,41.15,11.34,78.13,4.80,11.94,359.73,47.80,4.11,10.68,105.65,51.00,403.22,21.27,63.42,46.02,40.90,13.88,109.74,117.41,26.81,33.21,38.48,16.41,5.15,4.09,19.28,2456.43,183.66,34.38,50.11,137.39,17.31,46.84,27.99,206.40,13.62,11.03,36.43,4.21,383.00,16.62,21.73,110.90,55.26,182.03,51.12,4.17,299.40,3.16,47.04
109,2021/02/10,4028.53,43.26,12.08,79.25,4.80,11.97,387.86,49.02,4.17,10.69,106.35,54.06,443.54,21.93,64.91,46.49,42.46,13.83,109.20,121.98,26.64,33.62,39.15,16.31,5.25,4.09,19.69,2601.00,183.82,34.90,47.96,140.42,17.29,47.93,27.87,206.11,14.04,10.87,37.01,4.29,393.96,16.73,22.10,114.09,54.55,185.00,51.89,4.20,302.97,3.21,50.31
110,2021/02/18,4014.32,42.94,13.29,82.38,4.85,12.08,379.90,51.06,4.48,10.83,101.73,54.09,456.00,21.99,63.13,45.80,41.60,14.36,104.90,122.30,27.73,34.94,41.13,16.46,5.24,4.22,19.63,2471.00,189.07,33.52,48.11,143.98,17.41,47.15,27.94,188.80,13.96,11.90,36.81,4.41,389.30,17.42,22.39,114.31,55.69,171.90,51.95,4.38,307.34,3.22,48.40
111,2021/02/19,4014.46,41.45,13.64,84.20,4.98,12.33,371.90,53.00,4.37,10.97,97.81,50.96,423.81,22.30,63.38,48.24,40.75,14.41,105.16,117.00,26.75,35.30,42.31,16.82,5.24,4.39,19.98,2460.00,195.91,32.60,48.48,137.48,17.78,44.97,28.62,191.18,14.19,12.20,37.78,4.32,382.98,18.11,23.94,112.77,55.20,172.98,54.66,4.32,304.28,3.23,47.72
112,2021/02/22,3881.87,40.63,14.63,83.00,5.00,12.20,339.00,52.39,4.65,10.71,96.48,50.05,381.43,22.30,58.06,46.58,38.43,14.70,100.01,108.88,25.81,34.72,42.62,16.80,5.37,4.48,19.56,2288.02,188.00,29.52,47.77,135.35,17.55,43.28,27.77,183.03,13.97,12.70,36.33,4.31,354.01,18.89,24.08,112.60,54.20,157.30,54.41,4.45,287.31,3.26,47.01
113,2021/02/23,3897.72,39.25,13.85,84.32,4.95,12.14,332.78,53.51,4.70,10.78,95.87,50.20,372.00,21.87,60.36,45.01,35.48,14.65,100.70,111.27,26.41,35.40,44.74,16.70,5.38,4.38,19.73,2307.00,183.20,30.48,48.07,130.79,17.36,44.40,27.60,182.80,13.79,12.52,36.11,4.26,344.73,18.36,23.10,108.60,55.55,155.00,52.50,4.48,294.00,3.25,46.86
114,2021/02/24,3805.47,39.16,13.10,83.78,4.94,12.17,314.63,53.16,4.56,10.60,93.20,47.23,346.55,21.31,61.74,44.20,33.39,14.82,99.70,104.00,25.71,34.63,43.00,16.82,5.30,4.36,19.61,2189.00,194.33,30.00,50.01,128.82,17.38,42.85,27.42,177.19,14.05,12.42,35.69,4.24,318.01,18.13,22.79,107.58,53.60,148.32,53.19,4.36,290.00,3.22,45.80
115,2021/02/25,3851.03,38.00,12.98,87.14,5.13,12.30,319.10,54.42,4.66,10.80,91.50,47.66,337.00,21.65,64.23,44.10,32.35,16.07,101.05,104.00,26.21,35.36,46.00,16.87,5.44,4.41,19.80,2150.00,196.41,30.10,51.30,133.35,17.48,43.15,27.73,175.68,13.92,13.31,36.01,4.25,309.20,18.52,22.21,103.24,54.45,147.20,54.55,4.43,285.50,3.27,45.80
116,2021/02/26,3756.86,36.90,12.19,85.18,5.05,12.09,307.91,52.09,4.51,10.54,87.40,46.98,313.10,21.25,60.18,43.22,31.37,15.54,101.80,104.46,24.68,33.16,44.19,16.66,5.37,4.33,19.75,2122.78,192.50,28.92,52.28,130.80,17.17,41.11,27.25,172.70,13.81,12.64,35.32,4.22,297.49,17.75,22.36,100.82,51.10,143.68,53.34,4.36,282.98,3.26,46.04
117,2021/03/01,3787.87,37.68,12.32,84.84,5.06,12.02,324.56,51.86,4.57,10.58,90.36,47.50,310.52,21.22,62.85,43.80,31.83,16.08,100.31,109.41,24.91,33.06,43.56,16.56,5.34,4.48,19.67,2158.00,202.80,29.63,51.79,130.14,17.07,44.25,25.62,172.48,13.85,12.92,35.45,4.26,302.12,17.82,22.41,104.30,50.39,148.66,53.14,4.37,290.47,3.25,46.22
118,2021/03/02,3718.77,35.56,11.75,83.23,4.99,11.94,316.10,51.70,4.38,10.47,90.68,46.84,308.82,20.89,66.08,43.00,31.36,16.02,98.35,109.99,24.87,33.10,44.00,16.37,5.29,4.38,19.75,2058.00,204.66,29.55,52.54,122.42,16.97,43.50,25.16,169.63,13.58,11.63,35.92,4.19,292.00,17.98,22.49,103.29,49.55,142.00,53.44,4.27,295.00,3.21,45.01
119,2021/03/03,3817.41,35.80,12.32,86.75,5.02,12.13,324.50,54.98,4.46,10.92,92.35,43.10,316.52,21.17,65.85,43.67,31.87,16.08,101.35,108.00,25.97,34.03,45.31,16.60,5.45,4.44,20.03,2140.00,199.00,29.44,49.64,125.85,17.24,43.25,25.37,171.16,13.90,11.60,36.46,4.16,298.50,18.36,22.28,107.14,52.77,145.71,54.28,4.31,297.02,3.28,44.73
120,2021/03/04,3708.66,33.83,11.45,86.30,5.03,11.97,309.63,55.47,4.45,10.88,87.97,38.79,301.72,20.72,64.78,41.50,30.41,15.62,100.50,98.10,25.30,34.14,45.13,16.36,5.45,4.41,20.27,2033.00,194.01,28.29,49.13,114.32,16.93,40.99,24.81,164.50,13.63,10.80,36.26,4.18,282.70,18.10,22.16,104.90,52.40,138.48,53.28,4.33,275.98,3.30,42.70
121,2021/03/05,3688.68,33.11,11.00,84.50,5.03,12.12,305.88,53.33,4.50,10.86,89.06,37.24,310.78,20.84,59.27,41.46,31.50,15.33,100.30,99.44,24.80,33.33,43.08,16.47,5.57,4.43,20.20,2060.11,194.78,28.14,49.23,109.79,17.26,41.11,25.05,166.50,13.75,10.65,37.32,4.13,281.53,18.18,22.16,106.15,51.40,135.58,51.21,4.42,264.90,3.35,42.55
122,2021/03/08,3573.43,33.10,10.67,84.95,4.99,11.96,278.99,52.97,4.56,10.75,84.54,33.78,279.70,20.45,53.34,39.80,28.77,15.18,92.12,89.50,23.77,32.94,42.93,16.34,5.53,4.50,20.20,1960.00,181.00,28.00,51.62,107.89,17.16,39.71,24.54,158.55,13.70,9.62,35.92,4.14,256.06,18.01,21.54,104.75,49.93,125.11,51.10,4.51,257.80,3.36,40.30
123,2021/03/09,3509.61,34.47,10.71,84.05,5.01,11.83,282.29,52.51,4.52,10.73,85.30,32.40,257.90,20.46,48.25,37.95,29.45,15.06,91.78,84.00,23.21,32.97,42.16,16.08,5.46,4.40,20.25,1936.99,173.42,28.14,49.93,104.02,16.98,36.89,23.75,153.67,13.90,10.27,34.10,,241.77,18.12,21.29,101.99,48.50,126.21,50.52,4.47,247.98,3.33,39.69
124,2021/03/10,3532.05,33.97,10.49,83.28,4.95,11.72,299.62,50.99,4.42,10.72,84.77,33.08,283.69,19.98,48.48,38.42,30.73,14.90,93.40,85.00,22.89,31.60,41.40,16.02,5.40,4.38,19.90,1970.01,171.06,28.97,44.94,108.93,16.89,37.85,23.69,154.30,13.73,10.10,32.89,,256.76,17.97,22.16,100.00,49.25,133.99,51.01,4.39,251.39,3.36,38.80
125,2021/03/11,3625.31,34.05,11.54,86.36,4.99,11.81,301.78,52.02,4.48,10.90,85.83,34.58,300.99,20.07,49.35,39.30,30.88,15.00,93.48,88.99,23.79,32.16,42.10,16.17,5.48,4.42,20.20,2048.00,173.74,29.37,42.64,110.75,17.06,38.15,24.03,157.60,13.67,11.05,33.21,,269.33,18.28,21.78,101.66,51.97,139.50,53.18,4.44,260.13,3.38,39.47
126,2021/03/12,3632.58,33.13,11.35,85.55,5.12,11.87,309.41,51.39,4.48,10.90,87.80,33.69,312.80,20.34,48.21,39.48,30.60,15.18,92.19,91.08,23.92,32.05,41.67,16.21,5.44,4.48,21.32,2026.00,169.00,29.99,41.92,116.33,17.01,37.77,23.78,155.40,13.53,11.15,32.88,,268.15,18.57,21.91,99.06,53.32,139.84,54.42,4.45,258.52,3.38,39.79
